                                            Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
167         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-Pha     3  0.919222        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
168         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-Pha     4  0.899979        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
169         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-Pha     5  0.880564        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
170         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-IA     1  0.778498        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
171         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-IA     2  0.815265        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
172         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-IA     3  0.839490        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
173         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-IA     4  0.704827        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
174         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-IA     5  0.716817        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
175         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-CP     1  0.492494        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
176         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-CP     2  0.676903        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
177         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-CP     3  0.556780        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
178         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-CP     4  0.385315        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
179         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-CP     5  0.597621        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
180         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LI     1  0.690670        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
181         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LI     2  0.726138        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
182         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LI     3  0.634276        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
183         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LI     4  0.706981        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
184         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LI     5  0.666386        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
185         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LP     1  0.565753        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
186         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LP     2  0.533706        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
187         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LP     3  0.558972        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
188         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LP     4  0.556073        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
189         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-LP     5  0.638893        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
190         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-ACF     1  0.547845        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
191         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-ACF     2  0.598887        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
192         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-ACF     3  0.578452        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
193         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-ACF     4  0.376958        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
194         Evaluation-ResNet152_BiGRU-finetuned-clip2      60  F1-Score-ACF     5  0.496077        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
195         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-VS     1  0.807265        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
196         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-VS     2  0.731528        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
197         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-VS     3  0.813240        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
198         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-VS     4  0.717520        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
199         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-VS     5  0.785493        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
200         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-TA     1  0.482424        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
201         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-TA     2  0.425172        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
202         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-TA     3  0.401786        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
203         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-TA     4  0.481794        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
204         Evaluation-ResNet152_BiGRU-finetuned-clip2      60   F1-Score-TA     5  0.437918        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
205         Evaluation-ResNet152_BiGRU-finetuned-clip2      60      F1-Score     1  0.628464        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
206         Evaluation-ResNet152_BiGRU-finetuned-clip2      60      F1-Score     2  0.645854        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
207         Evaluation-ResNet152_BiGRU-finetuned-clip2      60      F1-Score     3  0.613420        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
208         Evaluation-ResNet152_BiGRU-finetuned-clip2      60      F1-Score     4  0.559341        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
209         Evaluation-ResNet152_BiGRU-finetuned-clip2      60      F1-Score     5  0.613093        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU      60
210         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Idl     1  0.625750        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
211         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Idl     2  0.704992        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
212         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Idl     3  0.583380        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
213         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Idl     4  0.639572        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
214         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Idl     5  0.515955        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
215         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Inc     1  0.367798        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
216         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Inc     2  0.366847        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
217         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Inc     3  0.383301        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
218         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Inc     4  0.402045        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
219         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Inc     5  0.208627        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
220         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Vis     1  0.502832        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
221         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Vis     2  0.557863        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
222         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Vis     3  0.566759        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
223         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Vis     4  0.505031        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
224         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Vis     5  0.559618        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
225         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Cap     1  0.714942        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
226         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Cap     2  0.699763        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
227         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Cap     3  0.598646        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
228         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Cap     4  0.565874        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
229         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Cap     5  0.758239        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
230         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Hyd     1  0.650773        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
231         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Hyd     2  0.689747        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
232         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Hyd     3  0.659896        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
233         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Hyd     4  0.423279        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
234         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Hyd     5  0.629138        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
235         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Pha     1  0.930480        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
236         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Pha     2  0.964720        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
237         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Pha     3  0.939927        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
238         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Pha     4  0.910761        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
239         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-Pha     5  0.896111        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
240         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-IA     1  0.838529        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
241         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-IA     2  0.846157        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
242         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-IA     3  0.889568        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
243         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-IA     4  0.759780        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
244         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-IA     5  0.774591        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
245         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-CP     1  0.569696        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
246         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-CP     2  0.696137        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
247         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-CP     3  0.607764        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
248         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-CP     4  0.465781        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
249         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-CP     5  0.650614        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
250         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LI     1  0.711985        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
251         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LI     2  0.748566        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
252         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LI     3  0.666320        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
253         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LI     4  0.777176        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
254         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LI     5  0.706773        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
255         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LP     1  0.648855        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
256         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LP     2  0.643231        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
257         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LP     3  0.623833        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
258         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LP     4  0.659082        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
259         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-LP     5  0.601422        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
260         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-ACF     1  0.515728        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
261         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-ACF     2  0.622845        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
262         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-ACF     3  0.593009        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
263         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-ACF     4  0.296267        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
264         Evaluation-ResNet152_BiGRU-finetuned-clip2     180  F1-Score-ACF     5  0.463668        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
265         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-VS     1  0.863398        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
266         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-VS     2  0.725717        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
267         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-VS     3  0.844351        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
268         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-VS     4  0.838084        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
269         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-VS     5  0.740345        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
270         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-TA     1  0.437953        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
271         Evaluation-ResNet152_BiGRU-finetuned-clip2     180   F1-Score-TA     2  0.431898        ResNet152-BiGRU-finetuned-clip2  ResNet152        BiGRU     180
