                                 Experiment        Metric  File     Value                       Model             CNN          RNN
223           Evaluation-DenseNet201_BiLSTM  Accuracy-3rd     4  0.057343          DenseNet201-BiLSTM     DenseNet201       BiLSTM
224           Evaluation-DenseNet201_BiLSTM  Accuracy-3rd     5  0.050824          DenseNet201-BiLSTM     DenseNet201       BiLSTM
225           Evaluation-DenseNet201_BiLSTM  Accuracy-4th     1  0.017857          DenseNet201-BiLSTM     DenseNet201       BiLSTM
226           Evaluation-DenseNet201_BiLSTM  Accuracy-4th     2  0.015965          DenseNet201-BiLSTM     DenseNet201       BiLSTM
227           Evaluation-DenseNet201_BiLSTM  Accuracy-4th     3  0.018100          DenseNet201-BiLSTM     DenseNet201       BiLSTM
228           Evaluation-DenseNet201_BiLSTM  Accuracy-4th     4  0.023776          DenseNet201-BiLSTM     DenseNet201       BiLSTM
229           Evaluation-DenseNet201_BiLSTM  Accuracy-4th     5  0.019231          DenseNet201-BiLSTM     DenseNet201       BiLSTM
230           Evaluation-DenseNet201_BiLSTM  Accuracy-5th     1  0.010989          DenseNet201-BiLSTM     DenseNet201       BiLSTM
231           Evaluation-DenseNet201_BiLSTM  Accuracy-5th     2  0.005806          DenseNet201-BiLSTM     DenseNet201       BiLSTM
232           Evaluation-DenseNet201_BiLSTM  Accuracy-5th     3  0.019608          DenseNet201-BiLSTM     DenseNet201       BiLSTM
233           Evaluation-DenseNet201_BiLSTM  Accuracy-5th     4  0.013986          DenseNet201-BiLSTM     DenseNet201       BiLSTM
234           Evaluation-DenseNet201_BiLSTM  Accuracy-5th     5  0.010989          DenseNet201-BiLSTM     DenseNet201       BiLSTM
235           Evaluation-DenseNet201_BiLSTM      Accuracy     1  0.813187          DenseNet201-BiLSTM     DenseNet201       BiLSTM
236           Evaluation-DenseNet201_BiLSTM      Accuracy     2  0.775036          DenseNet201-BiLSTM     DenseNet201       BiLSTM
237           Evaluation-DenseNet201_BiLSTM      Accuracy     3  0.764706          DenseNet201-BiLSTM     DenseNet201       BiLSTM
238           Evaluation-DenseNet201_BiLSTM      Accuracy     4  0.739860          DenseNet201-BiLSTM     DenseNet201       BiLSTM
239           Evaluation-DenseNet201_BiLSTM      Accuracy     5  0.773352          DenseNet201-BiLSTM     DenseNet201       BiLSTM
240              Evaluation-DenseNet201_GRU  Accuracy-1st     1  0.807692             DenseNet201-GRU     DenseNet201          GRU
241              Evaluation-DenseNet201_GRU  Accuracy-1st     2  0.735849             DenseNet201-GRU     DenseNet201          GRU
242              Evaluation-DenseNet201_GRU  Accuracy-1st     3  0.737557             DenseNet201-GRU     DenseNet201          GRU
243              Evaluation-DenseNet201_GRU  Accuracy-1st     4  0.731469             DenseNet201-GRU     DenseNet201          GRU
244              Evaluation-DenseNet201_GRU  Accuracy-1st     5  0.748626             DenseNet201-GRU     DenseNet201          GRU
245              Evaluation-DenseNet201_GRU  Accuracy-2nd     1  0.123626             DenseNet201-GRU     DenseNet201          GRU
246              Evaluation-DenseNet201_GRU  Accuracy-2nd     2  0.145138             DenseNet201-GRU     DenseNet201          GRU
247              Evaluation-DenseNet201_GRU  Accuracy-2nd     3  0.144796             DenseNet201-GRU     DenseNet201          GRU
248              Evaluation-DenseNet201_GRU  Accuracy-2nd     4  0.146853             DenseNet201-GRU     DenseNet201          GRU
249              Evaluation-DenseNet201_GRU  Accuracy-2nd     5  0.152473             DenseNet201-GRU     DenseNet201          GRU
250              Evaluation-DenseNet201_GRU  Accuracy-3rd     1  0.041209             DenseNet201-GRU     DenseNet201          GRU
251              Evaluation-DenseNet201_GRU  Accuracy-3rd     2  0.047896             DenseNet201-GRU     DenseNet201          GRU
252              Evaluation-DenseNet201_GRU  Accuracy-3rd     3  0.054299             DenseNet201-GRU     DenseNet201          GRU
253              Evaluation-DenseNet201_GRU  Accuracy-3rd     4  0.062937             DenseNet201-GRU     DenseNet201          GRU
254              Evaluation-DenseNet201_GRU  Accuracy-3rd     5  0.054945             DenseNet201-GRU     DenseNet201          GRU
255              Evaluation-DenseNet201_GRU  Accuracy-4th     1  0.017857             DenseNet201-GRU     DenseNet201          GRU
256              Evaluation-DenseNet201_GRU  Accuracy-4th     2  0.034833             DenseNet201-GRU     DenseNet201          GRU
257              Evaluation-DenseNet201_GRU  Accuracy-4th     3  0.027149             DenseNet201-GRU     DenseNet201          GRU
258              Evaluation-DenseNet201_GRU  Accuracy-4th     4  0.026573             DenseNet201-GRU     DenseNet201          GRU
259              Evaluation-DenseNet201_GRU  Accuracy-4th     5  0.015110             DenseNet201-GRU     DenseNet201          GRU
260              Evaluation-DenseNet201_GRU  Accuracy-5th     1  0.004121             DenseNet201-GRU     DenseNet201          GRU
261              Evaluation-DenseNet201_GRU  Accuracy-5th     2  0.011611             DenseNet201-GRU     DenseNet201          GRU
262              Evaluation-DenseNet201_GRU  Accuracy-5th     3  0.006033             DenseNet201-GRU     DenseNet201          GRU
263              Evaluation-DenseNet201_GRU  Accuracy-5th     4  0.009790             DenseNet201-GRU     DenseNet201          GRU
264              Evaluation-DenseNet201_GRU  Accuracy-5th     5  0.005495             DenseNet201-GRU     DenseNet201          GRU
265              Evaluation-DenseNet201_GRU      Accuracy     1  0.807692             DenseNet201-GRU     DenseNet201          GRU
266              Evaluation-DenseNet201_GRU      Accuracy     2  0.735849             DenseNet201-GRU     DenseNet201          GRU
267              Evaluation-DenseNet201_GRU      Accuracy     3  0.737557             DenseNet201-GRU     DenseNet201          GRU
268              Evaluation-DenseNet201_GRU      Accuracy     4  0.731469             DenseNet201-GRU     DenseNet201          GRU
269              Evaluation-DenseNet201_GRU      Accuracy     5  0.748626             DenseNet201-GRU     DenseNet201          GRU
270             Evaluation-DenseNet201_LSTM  Accuracy-1st     1  0.767857            DenseNet201-LSTM     DenseNet201         LSTM
271             Evaluation-DenseNet201_LSTM  Accuracy-1st     2  0.772134            DenseNet201-LSTM     DenseNet201         LSTM
272             Evaluation-DenseNet201_LSTM  Accuracy-1st     3  0.723982            DenseNet201-LSTM     DenseNet201         LSTM
273             Evaluation-DenseNet201_LSTM  Accuracy-1st     4  0.686713            DenseNet201-LSTM     DenseNet201         LSTM
274             Evaluation-DenseNet201_LSTM  Accuracy-1st     5  0.734890            DenseNet201-LSTM     DenseNet201         LSTM
275             Evaluation-DenseNet201_LSTM  Accuracy-2nd     1  0.141484            DenseNet201-LSTM     DenseNet201         LSTM
276             Evaluation-DenseNet201_LSTM  Accuracy-2nd     2  0.133527            DenseNet201-LSTM     DenseNet201         LSTM
277             Evaluation-DenseNet201_LSTM  Accuracy-2nd     3  0.164404            DenseNet201-LSTM     DenseNet201         LSTM
278             Evaluation-DenseNet201_LSTM  Accuracy-2nd     4  0.173427            DenseNet201-LSTM     DenseNet201         LSTM
279             Evaluation-DenseNet201_LSTM  Accuracy-2nd     5  0.131868            DenseNet201-LSTM     DenseNet201         LSTM
280             Evaluation-DenseNet201_LSTM  Accuracy-3rd     1  0.045330            DenseNet201-LSTM     DenseNet201         LSTM
281             Evaluation-DenseNet201_LSTM  Accuracy-3rd     2  0.050798            DenseNet201-LSTM     DenseNet201         LSTM
282             Evaluation-DenseNet201_LSTM  Accuracy-3rd     3  0.067873            DenseNet201-LSTM     DenseNet201         LSTM
283             Evaluation-DenseNet201_LSTM  Accuracy-3rd     4  0.061538            DenseNet201-LSTM     DenseNet201         LSTM
284             Evaluation-DenseNet201_LSTM  Accuracy-3rd     5  0.060440            DenseNet201-LSTM     DenseNet201         LSTM
285             Evaluation-DenseNet201_LSTM  Accuracy-4th     1  0.021978            DenseNet201-LSTM     DenseNet201         LSTM
286             Evaluation-DenseNet201_LSTM  Accuracy-4th     2  0.018868            DenseNet201-LSTM     DenseNet201         LSTM
287             Evaluation-DenseNet201_LSTM  Accuracy-4th     3  0.021116            DenseNet201-LSTM     DenseNet201         LSTM
288             Evaluation-DenseNet201_LSTM  Accuracy-4th     4  0.023776            DenseNet201-LSTM     DenseNet201         LSTM
289             Evaluation-DenseNet201_LSTM  Accuracy-4th     5  0.028846            DenseNet201-LSTM     DenseNet201         LSTM
290             Evaluation-DenseNet201_LSTM  Accuracy-5th     1  0.010989            DenseNet201-LSTM     DenseNet201         LSTM
291             Evaluation-DenseNet201_LSTM  Accuracy-5th     2  0.007257            DenseNet201-LSTM     DenseNet201         LSTM
292             Evaluation-DenseNet201_LSTM  Accuracy-5th     3  0.006033            DenseNet201-LSTM     DenseNet201         LSTM
293             Evaluation-DenseNet201_LSTM  Accuracy-5th     4  0.015385            DenseNet201-LSTM     DenseNet201         LSTM
294             Evaluation-DenseNet201_LSTM  Accuracy-5th     5  0.016484            DenseNet201-LSTM     DenseNet201         LSTM
295             Evaluation-DenseNet201_LSTM      Accuracy     1  0.767857            DenseNet201-LSTM     DenseNet201         LSTM
296             Evaluation-DenseNet201_LSTM      Accuracy     2  0.772134            DenseNet201-LSTM     DenseNet201         LSTM
297             Evaluation-DenseNet201_LSTM      Accuracy     3  0.723982            DenseNet201-LSTM     DenseNet201         LSTM
298             Evaluation-DenseNet201_LSTM      Accuracy     4  0.686713            DenseNet201-LSTM     DenseNet201         LSTM
299             Evaluation-DenseNet201_LSTM      Accuracy     5  0.734890            DenseNet201-LSTM     DenseNet201         LSTM
300       Evaluation-DenseNet201_Mamba-best  Accuracy-1st     1  0.759615      DenseNet201-Mamba-best     DenseNet201        Mamba
301       Evaluation-DenseNet201_Mamba-best  Accuracy-1st     2  0.770682      DenseNet201-Mamba-best     DenseNet201        Mamba
302       Evaluation-DenseNet201_Mamba-best  Accuracy-1st     3  0.708899      DenseNet201-Mamba-best     DenseNet201        Mamba
303       Evaluation-DenseNet201_Mamba-best  Accuracy-1st     4  0.728671      DenseNet201-Mamba-best     DenseNet201        Mamba
304       Evaluation-DenseNet201_Mamba-best  Accuracy-1st     5  0.820055      DenseNet201-Mamba-best     DenseNet201        Mamba
305       Evaluation-DenseNet201_Mamba-best  Accuracy-2nd     1  0.148352      DenseNet201-Mamba-best     DenseNet201        Mamba
306       Evaluation-DenseNet201_Mamba-best  Accuracy-2nd     2  0.126270      DenseNet201-Mamba-best     DenseNet201        Mamba
307       Evaluation-DenseNet201_Mamba-best  Accuracy-2nd     3  0.173454      DenseNet201-Mamba-best     DenseNet201        Mamba
308       Evaluation-DenseNet201_Mamba-best  Accuracy-2nd     4  0.132867      DenseNet201-Mamba-best     DenseNet201        Mamba
309       Evaluation-DenseNet201_Mamba-best  Accuracy-2nd     5  0.101648      DenseNet201-Mamba-best     DenseNet201        Mamba
310       Evaluation-DenseNet201_Mamba-best  Accuracy-3rd     1  0.041209      DenseNet201-Mamba-best     DenseNet201        Mamba
311       Evaluation-DenseNet201_Mamba-best  Accuracy-3rd     2  0.050798      DenseNet201-Mamba-best     DenseNet201        Mamba
312       Evaluation-DenseNet201_Mamba-best  Accuracy-3rd     3  0.046757      DenseNet201-Mamba-best     DenseNet201        Mamba
313       Evaluation-DenseNet201_Mamba-best  Accuracy-3rd     4  0.067133      DenseNet201-Mamba-best     DenseNet201        Mamba
314       Evaluation-DenseNet201_Mamba-best  Accuracy-3rd     5  0.030220      DenseNet201-Mamba-best     DenseNet201        Mamba
315       Evaluation-DenseNet201_Mamba-best  Accuracy-4th     1  0.031593      DenseNet201-Mamba-best     DenseNet201        Mamba
316       Evaluation-DenseNet201_Mamba-best  Accuracy-4th     2  0.020319      DenseNet201-Mamba-best     DenseNet201        Mamba
317       Evaluation-DenseNet201_Mamba-best  Accuracy-4th     3  0.025641      DenseNet201-Mamba-best     DenseNet201        Mamba
318       Evaluation-DenseNet201_Mamba-best  Accuracy-4th     4  0.034965      DenseNet201-Mamba-best     DenseNet201        Mamba
319       Evaluation-DenseNet201_Mamba-best  Accuracy-4th     5  0.024725      DenseNet201-Mamba-best     DenseNet201        Mamba
320       Evaluation-DenseNet201_Mamba-best  Accuracy-5th     1  0.001374      DenseNet201-Mamba-best     DenseNet201        Mamba
321       Evaluation-DenseNet201_Mamba-best  Accuracy-5th     2  0.014514      DenseNet201-Mamba-best     DenseNet201        Mamba
322       Evaluation-DenseNet201_Mamba-best  Accuracy-5th     3  0.021116      DenseNet201-Mamba-best     DenseNet201        Mamba
323       Evaluation-DenseNet201_Mamba-best  Accuracy-5th     4  0.011189      DenseNet201-Mamba-best     DenseNet201        Mamba
324       Evaluation-DenseNet201_Mamba-best  Accuracy-5th     5  0.012363      DenseNet201-Mamba-best     DenseNet201        Mamba
325       Evaluation-DenseNet201_Mamba-best      Accuracy     1  0.759615      DenseNet201-Mamba-best     DenseNet201        Mamba
326       Evaluation-DenseNet201_Mamba-best      Accuracy     2  0.770682      DenseNet201-Mamba-best     DenseNet201        Mamba
327       Evaluation-DenseNet201_Mamba-best      Accuracy     3  0.708899      DenseNet201-Mamba-best     DenseNet201        Mamba
328       Evaluation-DenseNet201_Mamba-best      Accuracy     4  0.728671      DenseNet201-Mamba-best     DenseNet201        Mamba
329       Evaluation-DenseNet201_Mamba-best      Accuracy     5  0.820055      DenseNet201-Mamba-best     DenseNet201        Mamba
330      Evaluation-DenseNet201_Transformer  Accuracy-1st     1  0.765110     DenseNet201-Transformer     DenseNet201  Transformer
331      Evaluation-DenseNet201_Transformer  Accuracy-1st     2  0.743106     DenseNet201-Transformer     DenseNet201  Transformer
332      Evaluation-DenseNet201_Transformer  Accuracy-1st     3  0.731523     DenseNet201-Transformer     DenseNet201  Transformer
333      Evaluation-DenseNet201_Transformer  Accuracy-1st     4  0.710490     DenseNet201-Transformer     DenseNet201  Transformer
334      Evaluation-DenseNet201_Transformer  Accuracy-1st     5  0.756868     DenseNet201-Transformer     DenseNet201  Transformer
335      Evaluation-DenseNet201_Transformer  Accuracy-2nd     1  0.127747     DenseNet201-Transformer     DenseNet201  Transformer
336      Evaluation-DenseNet201_Transformer  Accuracy-2nd     2  0.155298     DenseNet201-Transformer     DenseNet201  Transformer
337      Evaluation-DenseNet201_Transformer  Accuracy-2nd     3  0.152338     DenseNet201-Transformer     DenseNet201  Transformer
338      Evaluation-DenseNet201_Transformer  Accuracy-2nd     4  0.155245     DenseNet201-Transformer     DenseNet201  Transformer
339      Evaluation-DenseNet201_Transformer  Accuracy-2nd     5  0.149725     DenseNet201-Transformer     DenseNet201  Transformer
